date,ticker,open,high,low,close,adj_close,volume,dividends,splits,source,ret,ma50,ma200,rsi,vol21,peak,dd
2024-12-04,META,612.9600219726562,617.780029296875,605.0999755859375,613.780029296875,610.2688598632812,14697000,0.0,0.0,yahoo,0.00021167347186201724,574.3704309082032,,65.77616517090243,0.27607178250524633,610.2688598632812,0.0
2024-12-05,META,617.0800170898438,619.9000244140625,607.0499877929688,608.9299926757812,605.4467163085938,8081200,0.0,0.0,yahoo,-0.007901670676376704,575.1781848144532,,64.56413188831907,0.2724220440962355,610.2688598632812,-0.007901670676376704
2024-12-06,META,610.0999755859375,629.7899780273438,608.530029296875,623.77001953125,620.2017211914062,16935500,0.0,0.0,yahoo,0.024370443319560398,576.2903845214844,,84.55832484039982,0.2817227018231533,620.2017211914062,0.0
2024-12-09,META,623.9199829101562,626.4000244140625,606.1699829101562,613.5700073242188,610.0601196289062,11426000,0.0,0.0,yahoo,-0.016352101608196112,577.2092980957032,,76.7230925423915,0.26794656706827585,620.2017211914062,-0.016352101608196112
2024-12-10,META,617.5599975585938,625.5900268554688,612.739990234375,619.3200073242188,615.7772216796875,10938900,0.0,0.0,yahoo,0.009371374831482093,578.1415344238281,,76.52377423909851,0.2682654834999929,620.2017211914062,-0.007133968450167005
2024-12-11,META,623.3699951171875,638.4000244140625,621.530029296875,632.6799926757812,629.060791015625,10837200,0.0,0.0,yahoo,0.021572037529584476,579.2593041992187,,78.28993606382137,0.27168533574993803,629.060791015625,0.0
2024-12-12,META,631.5,636.6599731445312,627.2100219726562,630.7899780273438,627.1815185546875,7474700,0.0,0.0,yahoo,-0.002987425838293589,580.4122692871093,,78.64769792570958,0.2727536309210658,629.060791015625,-0.002987425838293589
2024-12-13,META,627.219970703125,631.0800170898438,616.8900146484375,620.3499755859375,616.8013305664062,8453300,0.0,0.0,yahoo,-0.016550532311924493,581.1595703125,,74.55282370757051,0.2788079927818337,629.060791015625,-0.01948851466235202
2024-12-16,META,629.97998046875,631.1500244140625,618.5800170898438,624.239990234375,621.1697998046875,10885600,0.5,0.0,yahoo,0.007082457546370158,581.7323461914062,,74.22690542207405,0.2774256866603468,629.060791015625,-0.012544083693719621
2024-12-17,META,626.1699829101562,632.3699951171875,616.5399780273438,619.4400024414062,616.393310546875,12897800,0.0,0.0,yahoo,-0.007689506571817217,582.4315161132813,,69.42268278593997,0.2318196977239757,629.060791015625,-0.020137132451536588
2024-12-18,META,621.0,627.3599853515625,596.3200073242188,597.1900024414062,594.2527465820312,17075500,0.0,0.0,yahoo,-0.03591953966080563,582.5266040039063,,60.36275403506891,0.27243033673457523,629.060791015625,-0.05533335558459429
2024-12-19,META,610.3900146484375,611.52001953125,595.0,595.5700073242188,592.6407470703125,14958100,0.0,0.0,yahoo,-0.00271264966126028,582.6367785644532,,58.115837431060065,0.27153760889066536,629.060791015625,-0.05789590523757171
2024-12-20,META,590.5800170898438,603.1099853515625,580.0,585.25,582.3715209960938,48989400,0.0,0.0,yahoo,-0.017327910922399603,582.674404296875,,47.1725720269017,0.27976638925815356,629.060791015625,-0.07422060107124295
2024-12-23,META,589.5999755859375,601.0900268554688,586.25,599.8499755859375,596.8995971679688,10205800,0.0,0.0,yahoo,0.02494640559865635,582.8808923339843,,44.42769614265032,0.289867722172655,629.060791015625,-0.05112573269068588
2024-12-24,META,602.719970703125,607.989990234375,599.280029296875,607.75,604.7608642578125,4726100,0.0,0.0,yahoo,0.013170166519029358,583.2352600097656,,47.82352836192671,0.28932699165113696,629.060791015625,-0.03862890058460011
2024-12-26,META,605.47998046875,606.2999877929688,598.9400024414062,603.3499755859375,600.3824462890625,6081400,0.0,0.0,yahoo,-0.007239916184264672,583.5845837402344,,47.99182333524858,0.2909058134604106,629.060791015625,-0.04558914676634196
2024-12-27,META,599.4099731445312,601.8499755859375,589.7999877929688,599.8099975585938,596.8599243164062,8084200,0.0,0.0,yahoo,-0.005867130184149749,584.05197265625,,39.83891349238991,0.28937210794822127,629.060791015625,-0.05118879949142929
2024-12-30,META,588.75,596.9400024414062,585.5800170898438,591.239990234375,588.3319702148438,7025900,0.0,0.0,yahoo,-0.014288032675890738,584.3460180664063,,40.40658442779162,0.29318038802678853,629.060791015625,-0.06474544492754697
2024-12-31,META,592.27001953125,593.969970703125,583.8499755859375,585.510009765625,582.6302490234375,6019500,0.0,0.0,yahoo,-0.009691333260920865,584.5351770019531,,35.36295599938765,0.2947136801645612,629.060791015625,-0.07380930850454837
2025-01-02,META,589.719970703125,604.9099731445312,587.8200073242188,599.239990234375,596.2926635742188,12682300,0.0,0.0,yahoo,0.023449545528542615,585.0236352539063,,35.57849812207506,0.2844266194196582,629.060791015625,-0.052090557716213404
2025-01-03,META,604.760009765625,609.5,596.4099731445312,604.6300048828125,601.6561889648438,11436800,0.0,0.0,yahoo,0.008994786819069178,585.4831457519531,,39.10038786540586,0.2577410660872099,629.060791015625,-0.04356431435908803
2025-01-06,META,611.8300170898438,630.989990234375,605.6199951171875,630.2000122070312,627.1004638671875,14560800,0.0,0.0,yahoo,0.04229039004172952,586.8158483886718,,53.896554638498216,0.29744897430565853,629.060791015625,-0.0031162761635048497
2025-01-07,META,631.7000122070312,632.0999755859375,608.22998046875,617.8900146484375,614.85107421875,12071500,0.0,0.0,yahoo,-0.019533376794043877,587.8222277832032,,47.74392210531821,0.3047037419488405,629.060791015625,-0.022588781561052707
2025-01-08,META,613.4000244140625,616.4400024414062,602.7899780273438,610.719970703125,607.7161865234375,10085800,0.0,0.0,yahoo,-0.01160425344361371,588.5771362304688,,46.95317656942503,0.295135931480387,629.060791015625,-0.03393090905844953
2025-01-10,META,610.030029296875,629.9099731445312,597.3400268554688,615.8599853515625,612.8309326171875,19256600,0.0,0.0,yahoo,0.008416340073167827,589.3367041015625,,57.409317797990234,0.29113987270145464,629.060791015625,-0.025800143054909297
2025-01-13,META,607.0999755859375,608.969970703125,598.4500122070312,608.3300170898438,605.3379516601562,10785000,0.0,0.0,yahoo,-0.012226832162389956,589.6457373046875,,54.836978585143484,0.29234208475239465,629.060791015625,-0.037711521198401154
2025-01-14,META,605.0700073242188,605.489990234375,588.5499877929688,594.25,591.3272705078125,13598000,0.0,0.0,yahoo,-0.02314522179539391,589.7039904785156,,53.317119729731075,0.29054169848189343,629.060791015625,-0.05998390147141641
2025-01-15,META,610.2100219726562,622.4600219726562,606.5,617.1199951171875,614.0846557617188,15524300,0.0,0.0,yahoo,0.03848526254228557,590.6990185546875,,55.99944088177036,0.32379031479046283,629.060791015625,-0.023807135125568868
2025-01-16,META,611.5,616.25,609.7100219726562,611.2999877929688,608.2933349609375,8355300,0.0,0.0,yahoo,-0.009430818286116582,591.5865747070312,,51.251298300901404,0.3203496783126054,629.060791015625,-0.03301343264640322
2025-01-17,META,624.0499877929688,624.969970703125,603.6699829101562,612.77001953125,609.7561645507812,17280600,0.0,0.0,yahoo,0.0024048094985911206,592.6322448730468,,53.39046099354973,0.31936872722624976,629.060791015625,-0.03068801416422129
2025-01-21,META,617.8300170898438,621.5,609.010009765625,616.4600219726562,613.4280395507812,11674000,0.0,0.0,yahoo,0.006021874338417055,593.5176977539063,,55.986196895359974,0.319114970723138,629.060791015625,-0.024850939190796617
2025-01-22,META,623.2999877929688,633.7000122070312,619.4299926757812,623.5,620.4334106445312,12274000,0.0,0.0,yahoo,0.011420037301979269,594.5508142089843,,61.7275471933713,0.29312485554830137,629.060791015625,-0.013714700541365366
2025-01-23,META,627.3599853515625,636.5999755859375,621.1500244140625,636.4500122070312,633.3197021484375,9910200,0.0,0.0,yahoo,0.020769822003169347,595.4509033203125,,67.59464289800101,0.2993707368124682,633.3197021484375,0.0
2025-01-24,META,636.4000244140625,652.0,634.2000122070312,647.489990234375,644.3053588867188,19065300,0.0,0.0,yahoo,0.017346147137084378,596.61763671875,,66.98107179523933,0.29325109067668276,644.3053588867188,0.0
2025-01-27,META,626.6099853515625,663.8699951171875,625.0999755859375,659.8800048828125,656.6343994140625,28399200,0.0,0.0,yahoo,0.019135399632011163,598.1536450195313,,68.5315565789111,0.2889261946099448,656.6343994140625,0.0
2025-01-28,META,666.0,682.5800170898438,659.469970703125,674.3300170898438,671.0133666992188,20950100,0.0,0.0,yahoo,0.021897980516992543,599.9444213867188,,65.99491786550351,0.293689492770097,671.0133666992188,0.0
2025-01-29,META,675.0,681.0499877929688,665.6699829101562,676.489990234375,673.1626586914062,21377800,0.0,0.0,yahoo,0.0032030539164369376,601.8740307617187,,72.92638853892949,0.2903591633229934,673.1626586914062,0.0
2025-01-30,META,696.8200073242188,710.7899780273438,676.0999755859375,687.0,683.6209716796875,29322900,0.0,0.0,yahoo,0.015536086045847552,604.0692834472657,,79.08346297004807,0.2891525106140742,683.6209716796875,0.0
2025-01-31,META,691.0,705.2999877929688,685.5800170898438,689.1799926757812,685.790283203125,19303900,0.0,0.0,yahoo,0.003173266493137872,606.7668823242187,,78.60044751379101,0.27939012408554853,685.790283203125,0.0
2025-02-03,META,675.9099731445312,704.0,675.25,697.4600219726562,694.029541015625,21415700,0.0,0.0,yahoo,0.012014252774210865,609.622900390625,,84.5653296035433,0.2726250037014208,694.029541015625,0.0
2025-02-04,META,702.5,707.7100219726562,691.6099853515625,704.1900024414062,700.7265014648438,13826300,0.0,0.0,yahoo,0.009649388179382878,612.47982421875,,95.21306731471162,0.26723168744203285,700.7265014648438,0.0
2025-02-05,META,703.5499877929688,718.1400146484375,699.010009765625,704.8699951171875,701.4031372070312,17778200,0.0,0.0,yahoo,0.0009656203108816541,615.2621875,,94.14433261992747,0.26824326645539154,701.4031372070312,0.0
2025-02-06,META,705.8800048828125,718.9000244140625,703.5,711.989990234375,708.4880981445312,13080700,0.0,0.0,yahoo,0.010101125246904541,618.2345727539063,,,0.2369385528024409,708.4880981445312,0.0
2025-02-07,META,716.7999877929688,725.010009765625,711.75,714.52001953125,711.005615234375,16427100,0.0,0.0,yahoo,0.003553365393768715,621.3358544921875,,,0.21844834135646696,711.005615234375,0.0
2025-02-10,META,718.5599975585938,721.2000122070312,711.3300170898438,717.4000244140625,713.87158203125,12904300,0.0,0.0,yahoo,0.004030863801167461,624.3757409667969,,,0.2081108080672015,713.87158203125,0.0
2025-02-11,META,713.3200073242188,723.6599731445312,710.0399780273438,719.7999877929688,716.2597045898438,12998000,0.0,0.0,yahoo,0.0033453111437753424,627.2957543945313,,,0.20865526730350992,716.2597045898438,0.0
2025-02-12,META,715.2999877929688,727.0999755859375,712.5999755859375,725.3800048828125,721.8123168945312,12016500,0.0,0.0,yahoo,0.007752233259955776,630.4131225585937,,,0.19590063947529412,721.8123168945312,0.0
2025-02-13,META,721.52001953125,729.0,718.0399780273438,728.5599975585938,724.9766235351562,12569100,0.0,0.0,yahoo,0.0043838357514303095,633.4919616699219,,,0.15977127962750481,724.9766235351562,0.0
2025-02-14,META,726.1400146484375,740.9099731445312,725.6199951171875,736.6699829101562,733.0466918945312,16901200,0.0,0.0,yahoo,0.011131487688559538,636.36412109375,,,0.12137164362400242,733.0466918945312,0.0
2025-02-18,META,736.0,737.0,706.4400024414062,716.3699951171875,712.8465576171875,21938700,0.0,0.0,yahoo,-0.02755640875363241,638.4182580566406,,75.43562631697313,0.1638951648673098,733.0466918945312,-0.02755640875363241
2025-02-19,META,704.0999755859375,707.0,695.3900146484375,703.77001953125,700.3086547851562,17535500,0.0,0.0,yahoo,-0.017588501617993857,640.2190539550782,,64.65417259739576,0.18518158395921705,733.0466918945312,-0.04466023443167688
2025-02-20,META,697.280029296875,705.6300048828125,693.6400146484375,694.8400268554688,691.4224853515625,12587400,0.0,0.0,yahoo,-0.012688932762540128,641.9385693359375,,54.284195468177906,0.19698681467362977,733.0466918945312,-0.05678247648235413
2025-02-21,META,696.5800170898438,703.8699951171875,682.3599853515625,683.5499877929688,680.1879272460938,15660400,0.0,0.0,yahoo,-0.016248470860412367,643.1382934570313,,47.202044520257736,0.20991511229184864,733.0466918945312,-0.07210831892826097
2025-02-24,META,686.280029296875,687.27001953125,662.4500122070312,668.1300048828125,664.8438110351562,15677000,0.0,0.0,yahoo,-0.0225586423932308,644.2339672851563,,36.38979605429065,0.22090074356370482,733.0466918945312,-0.09304029554121207
2025-02-25,META,665.969970703125,668.0,641.8599853515625,657.5,654.2661743164062,20579700,0.0,0.0,yahoo,-0.015909957411321507,645.0037463378907,,29.090895107000378,0.22259875642094903,733.0466918945312,-0.1074699858129361
2025-02-26,META,659.6500244140625,683.010009765625,658.0,673.7000122070312,670.386474609375,14488700,0.0,0.0,yahoo,0.024638749374154445,645.8302600097657,,37.74474835564315,0.22902627175369972,733.0466918945312,-0.08547916248447052
2025-02-27,META,682.4500122070312,688.6500244140625,657.5700073242188,658.239990234375,655.00244140625,12500000,0.0,0.0,yahoo,-0.022948006539196708,646.3866784667969,,30.16749838748005,0.23036499803019886,733.0466918945312,-0.10646559264400857
2025-02-28,META,658.0399780273438,669.6300048828125,642.5999755859375,668.2000122070312,664.9134521484375,17534200,0.0,0.0,yahoo,0.015131257710901291,647.3489208984375,,33.79740045743024,0.23675603493520286,733.0466918945312,-0.09294529325274759
2025-03-03,META,673.6799926757812,681.25,650.8400268554688,655.0499877929688,651.828125,10843800,0.0,0.0,yahoo,-0.01967974494448388,647.9620874023437,,29.652051929584076,0.23816269291950665,733.0466918945312,-0.11079589853222716
2025-03-04,META,645.510009765625,649.75,623.6500244140625,640.0,636.8521728515625,21495200,0.0,0.0,yahoo,-0.022975308327540356,648.3712646484375,,25.943545371943102,0.24781798567007968,733.0466918945312,-0.13122563692956268
2025-03-05,META,641.0,659.5,637.6599731445312,656.469970703125,653.2412109375,13770000,0.0,0.0,yahoo,0.025734446366971087,649.5510339355469,,30.50634242391537,0.2626843526501984,733.0466918945312,-0.10886820967812705
2025-03-06,META,648.0,650.5599975585938,624.1099853515625,627.9299926757812,624.841552734375,13446500,0.0,0.0,yahoo,-0.043474994730303695,650.1950500488281,,25.105133922271463,0.2937190081984901,733.0466918945312,-0.14761015956637658
